taxi, 0.028529, 19, 666
shovel, 0.012162, 9, 740
laptop, 0.003003, 2, 666
toaster, 0.045045, 30, 666
powerdrill, 0.000000, 0, 666
flamingo, 0.078078, 52, 666
tarantula, 0.025526, 17, 666
hammer, 0.000000, 0, 666
hummingbird, 0.036486, 27, 740
