taxi, 0.003003, 2, 666
shovel, 0.004054, 3, 740
laptop, 0.001502, 1, 666
toaster, 0.006006, 4, 666
powerdrill, 0.000000, 0, 666
flamingo, 0.013514, 9, 666
tarantula, 0.000000, 0, 666
hammer, 0.000000, 0, 666
hummingbird, 0.010811, 8, 740
