taxi, 0.333333, 3, 9
shovel, 0.000000, 0, 10
power drill, 1.000000, 9, 9
laptop, 0.000000, 0, 9
toaster, 0.777778, 7, 9
flamingo, 0.777778, 7, 9
tarantula, 0.333333, 3, 9
hammer, 0.888889, 8, 9
hummingbird, 1.000000, 10, 10
