taxi, 0.361862, 241, 666
shovel, 0.300000, 222, 740
power drill, 0.433934, 289, 666
laptop, 0.756757, 504, 666
toaster, 0.576577, 384, 666
flamingo, 0.657658, 438, 666
tarantula, 0.442943, 295, 666
hammer, 0.273273, 182, 666
hummingbird, 0.479730, 355, 740
